date,Points,Ranking,HighestRanking
11/15/2013,0,38415,27059
11/15/2013,0,38416,27059
11/15/2013,743.7000122,7957,1593
11/15/2013,0,38417,27059
11/15/2013,350.2000122,14490,2819
11/15/2013,179.1000061,22028,6149
11/15/2013,0,38418,27059
11/15/2013,198.1999969,20843,4674
11/15/2013,145.3999939,24331,5946
11/15/2013,307.2000122,15863,4373
11/15/2013,275.2999878,17073,8098
11/15/2013,149.6999969,24057,7105
11/15/2013,0,38419,27059
11/15/2013,583.5,9762,1661
11/15/2013,376.6000061,13675,2617
11/15/2013,206.1000061,20367,5478
11/15/2013,487.8999939,11248,10795
11/15/2013,522.5,10644,1861
11/15/2013,729.0999756,8090,5123
11/15/2013,0,38420,27059
11/15/2013,151.6999969,23929,6098
11/15/2013,218.3999939,19697,4316
11/15/2013,537.7999878,10400,4438
11/15/2013,495.3999939,11121,1973
11/15/2013,342.2999878,14735,2890
11/15/2013,0,38421,34658
11/15/2013,0,38422,27059
11/15/2013,0,38423,27059
11/15/2013,0,38424,27059
11/15/2013,0,38425,27059
11/15/2013,128.8999939,25470,6447
11/15/2013,0,38426,27059
11/15/2013,0,38427,27059
11/15/2013,0,38428,27059
11/15/2013,0,38429,27059
11/15/2013,0,38430,27059
11/15/2013,0,38431,27059
11/15/2013,0,38432,27059
11/15/2013,0,38433,27059
11/15/2013,0,38434,27059
11/15/2013,0,38435,27059
11/15/2013,0,38436,27059
11/15/2013,0,38437,27059
11/15/2013,655.5,8835,2173
11/15/2013,398.3999939,13122,3540
11/15/2013,271.8999939,17225,3623
11/15/2013,167.5,22844,6445
11/15/2013,260.2000122,17755,3931
11/15/2013,306.7999878,15876,3375
11/15/2013,0,38438,27059
11/15/2013,0,38439,27059
11/15/2013,0,38440,27059
11/15/2013,159.6000061,23406,5553
11/15/2013,581.2000122,9798,2355
11/15/2013,11750.5,518,412
11/15/2013,0,38441,27059
11/15/2013,310.3999939,15758,3830
11/15/2013,125.0999985,25738,8364
11/15/2013,4377,1559,611
11/15/2013,2265,2936,1363
11/16/2013,0,38442,27059
11/16/2013,0,38443,27059
11/16/2013,512.4000244,10822,3752
11/16/2013,214,19934,15859
11/16/2013,863.7999878,7021,2731
11/16/2013,0,38444,27059
11/16/2013,0,38445,27059
11/16/2013,192.3999939,21162,4792
11/16/2013,174.8000031,22339,5178
11/16/2013,438.7999878,12165,3051
11/16/2013,185.1000061,21638,4951
11/16/2013,1307,4831,4407
11/16/2013,180.1000061,21971,5057
11/16/2013,398.3999939,13123,3540
11/16/2013,0,38446,27059
11/16/2013,348.3999939,14559,2952
11/16/2013,410.6000061,12829,2416
11/16/2013,287.2000122,16615,3454
11/16/2013,186.1999969,21578,4924
11/16/2013,351.7999878,14436,2811
11/16/2013,283.2000122,16760,3498
11/16/2013,137.1999969,24897,8373
11/16/2013,363.2000122,14074,5457
11/16/2013,461.2999878,11719,9255
11/16/2013,306.1000061,15905,6931
11/16/2013,0,38447,27059
11/16/2013,0,38448,27059
11/17/2013,609.4000244,9402,2002
11/17/2013,0,38449,27059
11/17/2013,348.6000061,14548,2832
11/17/2013,471.2999878,11530,2077
11/17/2013,274.6000061,17106,4034
11/17/2013,305.8999939,15908,3241
11/17/2013,179.8000031,21992,5064
11/17/2013,0,38450,27059
11/17/2013,0,38451,27059
11/17/2013,200.3999939,20685,4636
11/17/2013,263.2000122,17613,4165
11/17/2013,183.3000031,21749,6271
11/17/2013,322.2000122,15388,3082
11/17/2013,330.5,15132,2998
11/17/2013,214.6999969,19897,4384
11/17/2013,600.0999756,9542,1617
11/17/2013,206.6000061,20334,6026
11/17/2013,568,9970,1705
11/17/2013,333.2999878,15044,2969
11/17/2013,657,8818,1480
11/17/2013,263.6000061,17598,5063
11/17/2013,144.8000031,24370,5967
11/17/2013,378.6000061,13628,2606
11/17/2013,188.1000061,21451,4888
11/17/2013,356.1000061,14282,3822
11/17/2013,650.0999756,8905,1496
11/17/2013,168.3999939,22787,5316
11/17/2013,5055.100098,1324,338
11/17/2013,299.7000122,16157,3449
11/17/2013,1563.199951,4049,842
11/17/2013,9212.400391,685,629
11/17/2013,878.7999878,6913,4842
11/17/2013,379.2999878,13611,3534
11/17/2013,855.7000122,7084,1514
11/17/2013,0,38453,27059
11/17/2013,253.6999969,18061,4288
11/17/2013,0,38454,27059
11/17/2013,685.7999878,8508,7098
11/17/2013,1424.599976,4419,2686
11/18/2013,184,21716,4974
11/18/2013,353.2999878,14373,2916
11/18/2013,912.7999878,6697,4234
11/18/2013,260.6000061,17741,7868
11/18/2013,0,38455,27059
11/18/2013,1962.800049,3344,3139
11/18/2013,394.8999939,13208,2516
11/18/2013,331.8999939,15092,2986
11/18/2013,303.5,16031,3264
11/18/2013,367.2999878,13954,2682
11/18/2013,210.6999969,20103,4446
11/18/2013,314.3999939,15630,3152
11/18/2013,166.8999939,22895,5355
11/18/2013,289.2999878,16541,3428
11/18/2013,611.7000122,9377,1592
11/18/2013,0,38457,27059
11/18/2013,201.6999969,20612,4610
11/18/2013,214.1999969,19923,4387
11/18/2013,182.1000061,21851,6028
11/18/2013,558.2000122,10090,1733
11/18/2013,177.8000031,22122,5110
11/18/2013,0,38458,27059
11/18/2013,408.2999878,12880,2427
11/18/2013,0,38459,27059
11/18/2013,151.6999969,23930,5772
11/18/2013,176.8999939,22182,5392
11/18/2013,0,38460,27059
11/18/2013,213.1999969,19977,4403
11/18/2013,186.8000031,21542,5148
11/18/2013,382.5,13527,2587
11/18/2013,262.3999939,17646,3743
11/18/2013,389.8999939,13339,5550
11/18/2013,313.2000122,15672,3161
11/18/2013,253.6999969,18062,3845
11/18/2013,167.8000031,22831,5610
11/18/2013,57.5,30121,12515
11/18/2013,1514.900024,4178,3613
11/18/2013,956.2999878,6407,6102
11/18/2013,0,38461,27059
11/18/2013,302.7999878,16062,15478
11/18/2013,243.5,18556,3982
11/18/2013,0,38462,27059
11/18/2013,179,22035,10230
11/18/2013,155.1000061,23704,5676
11/18/2013,358.3999939,14211,2886
11/18/2013,0,38463,27059
11/18/2013,0,38464,27059
11/18/2013,382,13544,3281
11/18/2013,0,38465,27059
11/18/2013,242.8000031,18589,3989
11/18/2013,83.40000153,28336,24498
11/18/2013,0,38466,27059
11/18/2013,153.3000031,23836,6048
11/19/2013,384.2000122,13482,6452
11/19/2013,0,38467,27059
11/19/2013,290.2999878,16503,3413
11/19/2013,196.8999939,20905,4697
11/19/2013,444.1000061,12065,2228
11/19/2013,426.6000061,12461,2929
11/19/2013,191.6000061,21207,4813
11/19/2013,199.1000061,20773,4661
11/19/2013,553.4000244,10158,1743
11/19/2013,332.5,15071,9560
11/19/2013,205.3999939,20416,6265
11/19/2013,415.3999939,12714,2387
11/19/2013,165.1999969,23028,5402
11/19/2013,285.2000122,16684,3481
11/19/2013,291.2000122,16480,3805
11/19/2013,148.3999939,24141,5858
11/19/2013,676.5,8623,8623
11/19/2013,187.3000031,21503,4902
11/19/2013,225.6999969,19346,4395
11/19/2013,209.6999969,20166,4461
11/19/2013,0,38469,27059
11/19/2013,270.7999878,17265,6968
11/19/2013,329.1000061,15184,3015
11/19/2013,421.7999878,12580,2961
11/19/2013,308.2999878,15823,3206
11/19/2013,341.8999939,14744,3646
11/19/2013,427.8999939,12421,2309
11/19/2013,465,11639,2109
11/19/2013,199.5,20753,4649
11/19/2013,247.6999969,18340,3927
11/19/2013,209.1999969,20192,4467
11/19/2013,184.6999969,21662,4959
11/19/2013,229.8999939,19144,4336
11/19/2013,240.1999969,18727,4193
11/19/2013,397.5,13148,5038
11/19/2013,146.6999969,24250,5904
11/19/2013,345.3999939,14642,2855
11/19/2013,274.6000061,17107,3584
11/19/2013,0,38470,27059
11/19/2013,231.6999969,19072,4301
11/19/2013,272.7999878,17187,3607
11/19/2013,548.7000122,10235,1764
11/19/2013,0,38471,27059
11/19/2013,623.9000244,9215,1563
11/19/2013,0,38472,27059
11/19/2013,184.3999939,21691,4964
11/19/2013,447,12009,2213
11/19/2013,535.2999878,10453,1813
11/19/2013,0,38473,27059
11/19/2013,15134.7998,355,29
11/19/2013,223.3999939,19462,4432
11/19/2013,0,38474,27059
11/19/2013,0,38475,27059
11/19/2013,158.5,23475,5591
11/19/2013,0,38476,27059
11/19/2013,318.2999878,15503,3117
11/19/2013,406,12939,2431
11/19/2013,0,38477,27059
11/19/2013,161.8999939,23246,5785
11/19/2013,0,38478,27059
11/19/2013,0,38479,27059
11/19/2013,302.8999939,16058,3688
11/19/2013,1020.099976,6018,1245
11/19/2013,0,38480,27059
11/19/2013,340.5,14788,3037
11/19/2013,208.1000061,20246,4685
11/19/2013,204.3000031,20474,4761
11/19/2013,336,14944,3085
11/19/2013,360.1000061,14154,2871
11/19/2013,388.8999939,13364,5212
11/19/2013,0,38481,27059
11/19/2013,0,38482,27059
11/19/2013,127.6999969,25549,6483
11/19/2013,180.1000061,21972,6729
11/19/2013,108.5,26861,14882
11/19/2013,446,12033,5377
11/19/2013,0,38483,27059
11/20/2013,1372.599976,4603,805
11/20/2013,0,38484,27059
11/20/2013,0,38485,27059
11/20/2013,1795,3584,2329
11/20/2013,172.3000031,22488,5239
11/20/2013,0,38486,27059
11/20/2013,300.7000122,16125,3952
11/20/2013,2264,2938,1307
11/20/2013,309.1000061,15793,3343
11/20/2013,143.3999939,24471,9933
11/20/2013,1306.5,4836,1071
11/20/2013,465.7000122,11626,2218
11/20/2013,0,38487,27059
11/20/2013,178.5,22070,5353
11/20/2013,0,38488,27059
11/20/2013,0,38489,27059
11/20/2013,382,13545,3114
11/20/2013,339,14837,3052
11/20/2013,304.7000122,15972,5302
11/20/2013,990.7999878,6194,2645
11/20/2013,197,20900,5289
11/20/2013,0,38490,27059
11/20/2013,350,14494,2940
11/20/2013,174.3999939,22360,12771
11/20/2013,189.1999969,21369,8332
11/20/2013,147.8999939,24171,5869
11/20/2013,0,38491,27059
11/20/2013,0,38492,27059
11/20/2013,343.6000061,14700,3010
11/20/2013,0,38493,27059
11/20/2013,136.8000031,24936,6186
11/20/2013,136.6999969,24949,6194
11/20/2013,137.8999939,24840,6149
11/20/2013,134.6999969,25084,6247
11/20/2013,1257.400024,5003,3470
11/20/2013,134.8999939,25065,6244
11/20/2013,553.2000122,10160,4486
11/21/2013,0,38494,27059
11/21/2013,552.4000244,10173,1383
11/21/2013,3423,1956,525
11/21/2013,255.6999969,17958,4876
11/21/2013,2425.600098,2760,568
11/21/2013,716.2999878,8195,4201
11/21/2013,181.5,21889,6660
11/21/2013,0,38495,27059
11/21/2013,386.7000122,13416,4119
11/21/2013,309.1000061,15794,3848
11/21/2013,216.1999969,19819,4553
11/21/2013,1717.599976,3746,688
11/21/2013,269.7000122,17310,6440
11/21/2013,734.2999878,8053,1614
11/21/2013,613.2999878,9360,1928
11/21/2013,168.6999969,22759,5575
11/21/2013,1146.300049,5413,2583
11/21/2013,167.1999969,22869,5626
11/21/2013,3382.399902,1979,421
11/21/2013,0,38496,27059
11/21/2013,1476.900024,4263,1648
11/21/2013,678.7999878,8596,1960
11/21/2013,0,38497,27059
11/21/2013,0,38498,27059
11/21/2013,1830.5,3522,1154
11/21/2013,0,38499,27059
11/21/2013,0,38500,27059
11/21/2013,7250.100098,885,492
11/21/2013,146.1999969,24270,5913
11/21/2013,175.3999939,22298,7746
11/21/2013,690,8460,1971
11/21/2013,126.4000015,25648,6531
11/21/2013,0,38501,27059
11/22/2013,0,38502,27059
11/22/2013,0,38503,27059
11/22/2013,3944,1724,906
11/22/2013,1398.800049,4522,1559
11/22/2013,787.2999878,7622,1909
11/22/2013,0,38504,27059
11/22/2013,787.2999878,7623,1909
11/22/2013,2124.699951,3110,916
11/22/2013,787.2999878,7624,1909
11/22/2013,127.8000031,25540,6481
11/22/2013,11366.7002,543,117
11/22/2013,6424.200195,1027,284
11/22/2013,787.2999878,7625,1909
11/22/2013,0,38505,27059
11/22/2013,0,38506,27059
11/22/2013,0,38507,27059
11/22/2013,360.2999878,14149,5384
11/22/2013,159.3000031,23423,5572
11/22/2013,552.4000244,10174,2582
11/22/2013,0,38508,27059
11/22/2013,142.3000031,24556,6031
11/22/2013,166.1000061,22962,5376
11/22/2013,387.7999878,13395,12881
11/22/2013,0,38509,27059
11/22/2013,361.8999939,14111,2852
11/22/2013,255.3999939,17969,3984
11/22/2013,14129.40039,393,168
11/22/2013,0,38511,27059
11/22/2013,0,38512,27059
11/22/2013,143.8999939,24441,5984
11/22/2013,1462.699951,4316,2601
11/22/2013,0,38513,27059
11/22/2013,201.3000031,20643,4620
11/22/2013,0,38514,27059
11/22/2013,0,38515,27059
11/22/2013,697.0999756,8393,5217
11/22/2013,564.5,10017,5167
11/22/2013,338.8999939,14840,4180
11/22/2013,330.7000122,15124,3767
11/22/2013,144.1999969,24417,5980
11/23/2013,1672.900024,3825,1457
11/23/2013,1039.300049,5919,1960
11/23/2013,255.3000031,17974,4270
11/23/2013,608.7999878,9407,7492
11/23/2013,0,38516,27059
11/23/2013,174.6000061,22352,5446
11/23/2013,183.3999939,21742,5240
11/23/2013,174.8999939,22331,5441
11/23/2013,113.5,26593,8506
11/23/2013,882.5,6891,2809
11/23/2013,233.6000061,18996,4279
11/23/2013,0,38518,27059
11/23/2013,0,38519,27059
11/23/2013,124.1999969,25802,8529
11/23/2013,5349.399902,1247,1177
11/23/2013,430.8999939,12345,2402
11/23/2013,2567.5,2619,1364
11/24/2013,272.2999878,17209,3772
11/24/2013,382.2000122,13537,2926
11/24/2013,1461,4326,3788
11/24/2013,800.7999878,7510,1833
11/24/2013,170.6000061,22611,10573
11/24/2013,9661.799805,652,242
11/24/2013,965.0999756,6352,3556
11/24/2013,0,38520,27059
11/24/2013,0,38521,27059
11/24/2013,152.1000061,23909,6079
11/24/2013,0,38522,27059
11/24/2013,0,38523,36962
11/24/2013,434.1000061,12267,2883
11/24/2013,345.2000122,14647,2994
11/24/2013,28996.5,147,145
11/24/2013,0,38524,27059
11/24/2013,0,38525,27059
11/24/2013,90,27943,11089
11/24/2013,0,38526,27059
11/24/2013,0,38527,27059
11/24/2013,209.1000061,20196,4664
11/24/2013,176.5,22210,5400
11/24/2013,408.5,12876,2537
11/24/2013,0,38528,27059
11/24/2013,606.9000244,9433,7931
11/24/2013,0,38529,27059
11/24/2013,0,38530,27059
11/25/2013,0,38531,27059
11/25/2013,257,17892,3965
11/25/2013,306.7000122,15880,3366
11/25/2013,501.8999939,11002,10007
11/25/2013,457.7000122,11794,3644
11/25/2013,0,38532,27059
11/25/2013,0,38533,27059
11/25/2013,186.6999969,21550,12178
11/25/2013,0,38534,27059
11/25/2013,992.5,6181,1406
11/25/2013,0,38535,27059
11/25/2013,198.1000061,20849,10666
11/25/2013,816.2000122,7383,1374
11/25/2013,182,21860,5266
11/25/2013,524,10626,1957
11/25/2013,0,38536,27059
11/25/2013,279.7999878,16883,3682
11/25/2013,162.6999969,23198,5755
11/25/2013,179.1999969,22023,5333
11/25/2013,162.3999939,23217,9224
11/25/2013,186,21587,5171
11/25/2013,422,12576,4894
11/25/2013,0,38537,27059
11/25/2013,3629.199951,1855,394
11/25/2013,234.1999969,18973,5000
11/25/2013,0,38538,27059
11/25/2013,806.0999756,7470,1600
11/25/2013,0,38539,27059
11/25/2013,1041.400024,5908,1528
11/25/2013,104.9000015,27095,9267
11/25/2013,0,38540,27059
11/25/2013,2506.199951,2681,979
11/25/2013,144.8999939,24363,6302
11/25/2013,0,38541,27059
11/26/2013,144.1999969,24418,6325
11/26/2013,2482.100098,2700,655
11/26/2013,0,38542,27059
11/26/2013,267,17437,3853
11/26/2013,205.1999969,20427,4746
11/26/2013,191.8000031,21195,5034
11/26/2013,165.8000031,22983,10319
11/26/2013,0,38543,27059
11/26/2013,303.7999878,16019,7047
11/26/2013,148.8999939,24107,6167
11/26/2013,20958.30078,229,63
11/26/2013,137.1999969,24898,8373
11/26/2013,189.8000031,21322,5081
11/26/2013,180.6000061,21952,5304
11/26/2013,4045.399902,1678,353
11/26/2013,0,38544,27059
11/26/2013,0,38545,27059
11/26/2013,0,38546,27059
11/26/2013,0,38547,27059
11/26/2013,0,38548,27059
11/26/2013,0,38550,27059
11/26/2013,0,38551,27059
11/26/2013,0,38552,27059
11/26/2013,0,38553,35670
11/26/2013,0,38554,27059
11/26/2013,0,38555,27059
11/26/2013,0,38556,27059
11/26/2013,0,38557,27059
11/26/2013,0,38558,27059
11/26/2013,0,38559,27059
11/26/2013,0,38560,27059
11/26/2013,3548.699951,1898,1438
11/26/2013,1579.199951,4010,2215
11/26/2013,191,21251,5055
11/26/2013,190.6000061,21277,5060
11/26/2013,0,38561,27059
11/26/2013,190.1999969,21298,5073
11/26/2013,187.5,21484,5133
11/26/2013,187.8999939,21462,5123
11/26/2013,0,38562,27059
11/26/2013,1315,4801,853
11/26/2013,186.3999939,21569,5155
11/26/2013,149.6000061,24061,6151
11/26/2013,162.5,23211,5766
11/26/2013,104.9000015,27096,12714
11/26/2013,211.6000061,20061,4629
11/26/2013,3865.5,1754,876
11/26/2013,0,38563,27059
11/26/2013,220.3999939,19598,6562
11/26/2013,403.7000122,13000,2942
11/26/2013,380.2999878,13585,5243
11/26/2013,5835.200195,1148,969
11/27/2013,0,38564,27059
11/27/2013,413.1000061,12766,2717
11/27/2013,143.8000031,24446,6340
11/27/2013,160.8000031,23323,5810
11/27/2013,440.3999939,12127,3097
11/27/2013,150.3000031,24019,6127
11/27/2013,188.3000031,21429,5109
11/27/2013,289.8999939,16519,3575
11/27/2013,282.7000122,16784,3653
11/27/2013,189.3999939,21353,5085
11/27/2013,174.3000031,22371,5455
11/27/2013,171.3999939,22557,5512
11/27/2013,1352.699951,4675,2218
11/27/2013,183.1000061,21764,5250
11/27/2013,513.5999756,10808,2160
11/27/2013,185.6000061,21606,5175
11/27/2013,722,8145,8019
11/27/2013,268.2000122,17376,7129
11/27/2013,272.7000122,17190,4041
11/27/2013,196.3000031,20958,4932
11/27/2013,333.2999878,15045,13353
11/27/2013,0,38565,27059
11/27/2013,114.6999969,26506,16327
11/27/2013,652.9000244,8866,1815
11/27/2013,229.3999939,19175,18583
11/27/2013,172.3999939,22483,5496
11/27/2013,0,38566,27059
11/27/2013,0,38567,27059
11/27/2013,180.8999939,21930,5296
11/27/2013,10799.2998,576,133
11/27/2013,0,38568,27059
11/27/2013,441.2000122,12111,2541
11/27/2013,0,38569,27059
11/27/2013,423.7000122,12532,6270
11/27/2013,438.2000122,12184,2557
11/27/2013,2233.399902,2973,586
11/27/2013,1972.099976,3331,1367
11/27/2013,0,38570,27059
11/27/2013,163.5,23138,5735
11/27/2013,171.1000061,22580,5522
11/27/2013,0,38571,34806
11/27/2013,1107.900024,5583,1957
11/27/2013,336.5,14925,3532
11/27/2013,617,9307,2048
11/27/2013,423.2000122,12544,2452
11/27/2013,557.0999756,10105,6783
11/27/2013,142.8000031,24514,6367
11/27/2013,159.3000031,23424,5873
11/27/2013,14970.90039,358,256
11/27/2013,11212.40039,551,94
11/27/2013,0,38572,27059
11/27/2013,221.6999969,19541,4459
11/27/2013,221.1000061,19569,4478
11/27/2013,295.5,16319,3766
11/27/2013,0,38573,27059
11/27/2013,0,38574,27059
11/27/2013,0,38575,27059
11/27/2013,0,38576,27059
11/28/2013,0,38577,27059
11/28/2013,154,23782,14439
11/28/2013,388.2000122,13387,3060
11/28/2013,2687.600098,2520,481
11/28/2013,345,14654,6423
11/28/2013,0,38578,27059
11/28/2013,0,38579,34814
11/28/2013,982.0999756,6239,5002
11/28/2013,108.8000031,26841,12596
11/28/2013,864.0999756,7019,1400
11/28/2013,0,38580,27059
11/28/2013,638.2000122,9051,2782
11/28/2013,19176,258,33
11/28/2013,802.7000122,7498,1790
11/28/2013,0,38581,27059
11/28/2013,1056.400024,5846,3698
11/28/2013,0,38582,27059
11/28/2013,0,38583,27059
11/28/2013,0,38584,27059
11/29/2013,0,38586,27059
11/29/2013,0,38587,27059
11/29/2013,655.5,8836,2173
11/29/2013,0,38588,27059
11/29/2013,393.2999878,13249,2825
11/29/2013,344.6000061,14669,3229
11/29/2013,196.5,20939,5298
11/29/2013,364.3999939,14032,3049
11/29/2013,0,38589,27059
11/29/2013,0,38590,27059
11/29/2013,0,38591,27059
11/29/2013,621.2000122,9252,4982
11/29/2013,0,38592,27059
11/29/2013,0,38593,27059
11/29/2013,0,38594,27059
11/29/2013,0,38595,27059
11/29/2013,0,38596,27059
11/29/2013,0,38597,27059
11/29/2013,362.6000061,14089,3058
11/29/2013,0,38598,27059
11/29/2013,0,38599,27059
11/29/2013,417.1000061,12674,3363
11/29/2013,0,38600,27059
11/29/2013,423.6000061,12533,6150
11/29/2013,1012.700012,6064,1103
11/29/2013,0,38601,27059
11/29/2013,438.6000061,12171,8373
11/29/2013,1115,5559,3704
11/29/2013,158.5,23476,19424
11/29/2013,0,38602,27059
11/29/2013,137.1999969,24899,8373
11/29/2013,137.1999969,24900,8373
11/29/2013,424,12519,3157
11/30/2013,618.2000122,9291,3374
11/30/2013,0,38603,27059
11/30/2013,594,9630,2038
11/30/2013,252,18141,4310
11/30/2013,405.5,12950,2758
11/30/2013,244.1000061,18523,4413
11/30/2013,886.4000244,6861,1249
11/30/2013,340.5,14789,3290
11/30/2013,0,38604,27059
11/30/2013,0,38605,27059
11/30/2013,137.1999969,24901,8373
11/30/2013,0,38606,27059
11/30/2013,408,12889,2745
11/30/2013,0,38607,27059
11/30/2013,2020.900024,3266,2689
11/30/2013,241.6000061,18648,5505
11/30/2013,1717.800049,3745,1514
12/1/2013,68063.70313,39,24
12/1/2013,457,11809,2440
12/1/2013,398.1000061,13131,2799
12/1/2013,294.2000122,16370,4216
12/1/2013,657.7999878,8811,1682
12/1/2013,0,38609,27059
12/1/2013,216,19827,6026
12/1/2013,496.5,11092,2860
12/1/2013,496.5,11093,2860
12/1/2013,514,10797,3269
12/1/2013,216,19828,6026
12/1/2013,0,38610,34845
12/1/2013,339.5,14825,3509
12/1/2013,464.7999878,11644,5554
12/1/2013,490.2000122,11209,2852
12/1/2013,258.1000061,17830,9421
12/1/2013,1824.300049,3535,1542
12/1/2013,0,38611,27059
12/1/2013,1042.300049,5906,2716
12/1/2013,285.2000122,16685,5633
12/1/2013,175.3999939,22299,9528
12/1/2013,499.5,11047,6306
12/1/2013,749.5999756,7918,7319
12/1/2013,447.3999939,12001,2500
12/2/2013,1108.900024,5580,2378
12/2/2013,307.1000061,15866,14134
12/2/2013,0,38612,27059
12/2/2013,0,38613,27059
12/2/2013,0,38614,27059
